"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9562","time","148"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.945","time","148"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9675","time","148"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9562","time","149"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.945","time","149"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9675","time","149"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9562","time","150"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.945","time","150"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9675","time","150"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9562","time","151"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.945","time","151"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9675","time","151"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9554","time","152"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9441","time","152"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9668","time","152"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9554","time","153"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9441","time","153"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9668","time","153"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9545","time","154"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9432","time","154"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.966","time","154"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9545","time","155"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9432","time","155"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.966","time","155"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9529","time","156"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9413","time","156"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9646","time","156"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.952","time","157"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9403","time","157"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9639","time","157"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.952","time","158"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9403","time","158"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9639","time","158"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9504","time","159"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9385","time","159"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9624","time","159"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9495","time","160"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9375","time","160"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9617","time","160"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9495","time","161"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9375","time","161"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9617","time","161"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","162"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","162"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","162"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","163"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","163"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","163"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","164"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","164"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","164"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","165"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","165"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","165"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","166"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","166"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","166"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","167"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","167"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","167"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","168"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","168"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","168"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","169"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","169"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","169"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","170"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","170"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","170"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","171"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","171"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","171"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9487","time","172"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9366","time","172"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9609","time","172"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9478","time","173"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9356","time","173"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9602","time","173"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9462","time","174"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9338","time","174"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9587","time","174"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9462","time","175"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9338","time","175"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9587","time","175"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9453","time","176"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9328","time","176"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.958","time","176"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9453","time","177"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9328","time","177"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.958","time","177"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9436","time","178"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9309","time","178"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9565","time","178"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9436","time","179"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9309","time","179"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9565","time","179"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9436","time","180"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9309","time","180"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9565","time","180"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9436","time","181"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9309","time","181"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9565","time","181"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9436","time","182"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9309","time","182"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9565","time","182"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9428","time","183"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.93","time","183"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9557","time","183"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9428","time","184"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.93","time","184"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9557","time","184"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9428","time","185"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.93","time","185"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9557","time","185"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9428","time","186"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.93","time","186"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9557","time","186"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9428","time","187"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.93","time","187"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9557","time","187"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9428","time","188"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.93","time","188"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9557","time","188"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9428","time","189"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.93","time","189"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9557","time","189"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9428","time","190"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.93","time","190"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9557","time","190"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9419","time","191"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.929","time","191"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9549","time","191"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9419","time","192"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.929","time","192"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9549","time","192"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9419","time","193"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.929","time","193"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9549","time","193"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9419","time","194"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.929","time","194"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9549","time","194"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.941","time","195"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9281","time","195"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9542","time","195"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.941","time","196"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9281","time","196"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9542","time","196"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9402","time","197"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9271","time","197"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9534","time","197"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9393","time","198"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9261","time","198"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9526","time","198"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9393","time","199"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9261","time","199"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9526","time","199"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9393","time","200"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9261","time","200"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9526","time","200"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9393","time","201"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9261","time","201"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9526","time","201"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9393","time","202"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9261","time","202"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9526","time","202"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9393","time","203"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9261","time","203"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9526","time","203"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9393","time","204"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9261","time","204"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9526","time","204"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9393","time","205"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9261","time","205"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9526","time","205"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9376","time","206"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9242","time","206"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9511","time","206"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9376","time","207"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9242","time","207"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9511","time","207"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9376","time","208"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9242","time","208"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9511","time","208"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate","numeric","0.9376","time","209"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_lower","numeric","0.9242","time","209"
"1","cdm_5pct_9a0f90a32250497d","target_cohort","cohort_1","strata_gender","female","outcome","cohort_3","estimate_95CI_upper","numeric","0.9511","time","209"
